filename,duration_sec,sample_rate,total_peaks,adaptive_height,adaptive_prominence,adaptive_distance,mean_rr_ms,rmssd_ms,pnn50_percent,sdnn_ms,sdsd_ms,sd1_ms,sd2_ms,sd1_sd2_ratio,vlf_power_ms2,lf_power_ms2,hf_power_ms2,total_power_ms2,lf_hf_ratio,status
synthetic_ecg_090.edf,300.0,256.0,281,0.30011444266422527,0.18006866559853515,64,1059.5284598214287,77.71474664269405,50.177935943060504,56.50199994824415,47.44342466176809,54.952624349243436,58.01000839022263,0.9472955766457964,84.93493304765897,738.2225921046561,1382.442818945901,2205.6003440982163,0.5339986449982383,success
synthetic_ecg_091.edf,300.0,256.0,308,0.2924773022049287,0.1754863813229572,64,966.2561074918567,47.41495671760196,33.76623376623377,34.910624712772446,29.20508871521936,33.52743742468299,36.24105924784819,0.9251229991759602,10.035445495862476,317.1076827289812,532.5122851713469,859.6554133961906,0.5954936469248691,success
synthetic_ecg_092.edf,300.0,256.0,298,0.2965056839856565,0.1779034103913939,64,1005.0768097643098,53.83628072653437,36.577181208053695,39.04027685939806,31.777358578221804,38.067999175595084,39.988921881988716,0.9519636285253584,20.30030367395871,349.6384095421133,636.8444660677876,1006.7831792838597,0.5490169549575654,success
synthetic_ecg_093.edf,300.0,256.0,302,0.29214160372320136,0.17528496223392082,64,990.046200166113,44.823261325559244,27.81456953642384,33.512310058948366,27.02460661282511,31.694832038199657,35.236167116252815,0.8994971539790517,13.055032699288844,312.8669676723217,472.270298863156,798.1922992347666,0.6624743678047333,success
synthetic_ecg_094.edf,300.0,256.0,307,0.3013733119707027,0.18082398718242162,64,973.5881331699346,69.19507109418639,47.23127035830619,51.456820575031834,41.31365386390449,48.928303995384454,53.8667785886374,0.9083205878902388,107.22592382408145,504.444238822114,1107.0416571753317,1718.7118198215271,0.45566870546608607,success
synthetic_ecg_095.edf,300.0,256.0,284,0.2956664377813382,0.17739986266880292,64,1051.5956272084807,70.21855179415383,49.647887323943664,53.79905159838189,41.97141045299634,49.65201413874498,57.64853335286667,0.861288418819348,106.75000651333112,611.6342875886063,1314.4780119570578,2032.8623060589953,0.4653058339697717,success
synthetic_ecg_096.edf,300.0,256.0,278,0.2989394979781796,0.17936369878690775,64,1072.4418998194947,58.999482180919365,38.84892086330935,45.329654873176715,36.997639885645874,41.71893393662295,48.673255213046076,0.8571223304054024,34.5243658188102,636.9602515567846,878.5282657875993,1550.0128831631941,0.7250310278699464,success
synthetic_ecg_097.edf,300.0,256.0,317,0.29382009613183796,0.17629205767910278,64,943.4829905063291,43.44299971606884,26.498422712933756,35.06082973820298,24.24527729811608,30.718839694317534,38.921413793660406,0.7892529253220775,35.3887838260705,401.1833182266806,488.7553398076003,925.3274418603514,0.8208264658235905,success
synthetic_ecg_098.edf,300.0,256.0,306,0.3013733119707027,0.18082398718242162,64,979.0727459016393,71.92622613618389,49.34640522875817,53.4181265622102,43.45026790073557,50.85952224605271,55.85965885803351,0.9104875197199365,84.82388724819964,513.2980857775365,1202.0291413075975,1800.1511143333337,0.4270263241864153,success
synthetic_ecg_099.edf,300.0,256.0,281,0.3033035782406348,0.1819821469443809,64,1063.392857142857,63.13599251874706,43.77224199288256,47.030718002810616,39.05621923701418,44.64388844694918,49.302130745599094,0.9055164101793769,32.79815942544858,560.1728262969496,936.6938408811666,1529.6648266035647,0.5980319308707995,success
synthetic_ecg_100.edf,300.0,256.0,322,0.29272907606622417,0.1756374456397345,64,928.677472741433,74.29805333499739,50.931677018633536,53.42767053551739,45.104648573769246,52.53665734213644,54.30406608181867,0.9674534732441707,51.078250782505435,465.2445437652623,1116.636979439362,1632.9597739871297,0.4166479816912843,success
